age,annual_income,monthly_expenses,employment_status,contract_type,existing_debt,requested_amount,term_months,credit_score,num_dependents,has_property,previous_defaults,debt_to_income_ratio,loan_to_income_ratio,loan_approved,max_loan_amount
46,1496.69,70.9,unemployed,freelance,307.02,2492.63,36,595,5,1,0,0.6095,1.6654,0,180.9
42,87132.45,4098.21,employed,contract,29216.55,122547.22,120,471,0,1,0,0.6315,1.4064,0,1674.98
43,80066.88,3582.73,employed,permanent,10371.33,204019.53,48,463,0,0,1,0.5629,2.5481,0,1497.14
28,65382.58,2687.46,employed,freelance,25554.18,157447.53,60,516,1,0,0,0.5714,2.4081,0,1771.7
54,83123.36,1790.91,employed,temporary,2620.51,227693.59,60,498,3,1,1,0.2648,2.7392,0,11408.57
39,11872.38,293.14,unemployed,permanent,3442.18,17924.34,36,349,2,1,2,0.3543,1.5098,0,201.92
56,68585.31,1697.38,employed,permanent,18122.06,403297.03,12,797,1,0,0,0.3498,5.8802,1,92713.62
61,83225.35,1791.0,self_employed,permanent,6380.77,108309.78,60,741,3,0,0,0.2736,1.3014,1,118705.98
36,76493.49,1853.98,employed,contract,11897.61,312825.35,48,629,2,0,1,0.322,4.0896,0,6070.72
66,26589.14,1267.22,retired,permanent,3327.14,15205.82,120,629,2,1,2,0.5969,0.5719,0,1454.43
50,44191.87,1776.26,employed,permanent,1670.33,121009.97,24,593,1,1,0,0.4899,2.7383,1,3977.27
27,97160.17,2908.53,self_employed,contract,22727.24,213801.8,120,579,1,1,0,0.406,2.2005,1,14795.55
34,4138.86,182.0,unemployed,temporary,1645.06,10765.74,48,663,2,0,1,0.6072,2.6011,0,144.92
50,42428.87,1488.3,employed,contract,9497.08,137445.16,12,472,2,1,0,0.4657,3.2394,1,3818.6
49,29650.48,740.63,retired,contract,6466.89,112732.98,48,453,0,1,0,0.3434,3.8021,0,2545.48
65,59070.5,2754.53,self_employed,permanent,952.54,219110.94,84,791,0,0,0,0.5628,3.7093,1,23923.55
39,88087.52,2705.25,employed,freelance,4905.43,349612.78,12,566,1,1,0,0.3797,3.9689,1,19074.47
58,73387.78,3024.8,employed,permanent,15065.6,377581.03,48,717,3,1,0,0.5357,5.145,1,30822.87
31,24209.7,709.56,part_time,temporary,9540.35,130174.21,36,571,1,1,0,0.4305,5.3769,1,1817.18
68,11626.48,411.8,unemployed,temporary,4076.74,52957.18,120,742,4,1,0,0.4952,4.5549,1,976.62
36,84672.69,3779.85,employed,permanent,11522.57,79099.73,48,812,3,1,0,0.5629,0.9342,1,45723.25
61,63160.05,1604.64,employed,freelance,13718.47,365514.04,120,711,3,1,0,0.3483,5.7871,1,80483.59
49,51510.15,2541.33,retired,permanent,11387.91,294158.47,84,314,0,0,0,0.6363,5.7107,0,308.14
48,63408.94,1450.88,self_employed,permanent,17383.2,279910.58,60,379,0,1,0,0.3294,4.4144,1,17524.46
38,2765.05,100.67,unemployed,freelance,760.7,9251.62,24,843,0,0,0,0.4919,3.3459,0,129.92
65,47797.3,2272.8,employed,temporary,15099.98,89782.49,36,850,2,0,0,0.6338,1.8784,1,21508.79
30,7947.79,384.8,unemployed,temporary,79.39,37036.16,48,539,1,0,1,0.583,4.6599,0,214.46
53,62558.87,1726.82,employed,temporary,23614.23,333328.11,12,388,0,0,1,0.4067,5.3282,0,1586.01
69,71242.3,1783.4,employed,contract,1996.55,296263.37,36,553,2,1,0,0.306,4.1585,1,24877.81
26,90177.22,3783.99,self_employed,permanent,17175.52,357092.73,60,438,1,1,0,0.5416,3.9599,0,3072.73
63,12513.43,276.02,part_time,permanent,4602.84,19540.04,24,589,2,1,1,0.3383,1.5615,1,2185.3
53,37972.18,1328.5,employed,permanent,7407.14,93710.82,84,605,4,1,1,0.4588,2.4679,1,6834.99
39,64297.27,2832.96,employed,permanent,1636.67,287874.9,24,471,4,0,1,0.5338,4.4772,0,2296.4
69,43148.37,1604.0,self_employed,contract,3956.53,25584.53,48,825,1,0,1,0.4644,0.5929,1,17475.09
57,85090.71,2239.34,self_employed,permanent,19695.67,342656.33,84,627,0,0,0,0.3621,4.027,1,31681.82
43,38430.87,1346.57,retired,permanent,1350.64,181266.37,60,452,1,1,2,0.4275,4.7167,0,1675.57
29,7029.12,335.32,unemployed,permanent,1191.23,16454.29,60,477,0,1,1,0.6063,2.3409,0,60.84
51,51635.05,2005.27,employed,contract,6797.1,47448.62,24,715,0,1,0,0.4924,0.9189,1,21686.72
34,26716.4,1118.8,part_time,contract,8711.77,133719.77,24,610,5,1,0,0.5677,5.0052,0,1231.86
56,9953.91,305.0,unemployed,permanent,438.5,12742.03,60,543,5,1,0,0.3765,1.2801,0,80.79
39,54928.64,1446.31,retired,temporary,15002.08,139486.12,120,708,1,0,0,0.3706,2.5394,1,34828.05
22,104652.22,2960.57,self_employed,permanent,17020.18,459412.53,24,519,3,1,0,0.372,4.3899,0,6145.69
56,38627.45,1405.43,retired,temporary,9081.32,192883.19,12,735,0,1,0,0.4836,4.9934,1,11356.47
59,45638.63,1323.81,employed,permanent,3752.08,239287.93,24,483,1,1,0,0.3645,5.2431,1,11131.26
27,72479.52,2655.7,employed,permanent,17676.41,247683.87,12,423,2,0,2,0.4885,3.4173,0,1276.68
59,52693.19,2185.57,retired,temporary,14205.61,164260.18,84,537,2,0,0,0.5516,3.1173,0,1017.84
63,46652.66,1971.22,employed,freelance,1310.6,240995.75,24,705,3,0,2,0.5127,5.1657,0,5291.68
42,49079.76,1258.24,employed,permanent,16183.45,176536.17,36,497,5,0,0,0.3736,3.5969,1,9305.52
59,23513.32,1004.51,retired,contract,8100.38,86589.66,36,386,0,1,1,0.5816,3.6826,0,451.0
30,45258.7,1830.87,retired,temporary,1150.55,130655.24,120,374,4,1,3,0.4905,2.8869,0,439.63
65,57360.88,1215.1,employed,freelance,13839.75,146297.6,120,632,1,0,0,0.3025,2.5505,1,33986.32
27,20319.74,458.22,retired,permanent,4828.06,63864.43,84,730,1,0,0,0.3181,3.143,1,18111.19
48,108120.25,4290.46,self_employed,permanent,538.8,271020.84,84,669,0,0,0,0.4772,2.5067,1,24327.06
49,77978.83,2497.25,self_employed,freelance,10678.31,186330.84,120,343,3,0,1,0.4117,2.3895,0,3626.45
29,30250.49,759.13,retired,permanent,11724.19,180448.83,36,596,2,1,2,0.3787,5.9652,0,1797.85
58,53919.06,1193.13,employed,permanent,11979.75,126665.27,84,765,3,0,1,0.31,2.3492,1,92201.59
47,50963.82,1298.68,employed,permanent,19024.02,97346.53,12,549,0,0,1,0.3804,1.9101,0,988.61
68,60051.41,2928.16,employed,contract,16229.37,146920.73,120,721,0,0,0,0.6392,2.4466,1,21017.99
55,57018.96,2397.88,self_employed,permanent,647.52,213781.04,12,772,1,1,0,0.5069,3.7493,1,27711.21
32,77054.9,2791.29,self_employed,contract,2395.27,424606.99,48,572,1,1,0,0.4409,5.5104,1,7377.39
51,46620.14,2251.52,retired,permanent,13467.23,225326.95,48,472,1,1,0,0.6373,4.8333,0,512.91
55,42955.07,1670.55,retired,permanent,9528.6,220459.43,24,535,0,1,0,0.5111,5.1323,0,984.62
56,52973.4,2224.78,self_employed,permanent,2694.26,276762.04,12,345,0,0,1,0.5141,5.2245,0,1513.49
45,37563.42,1092.24,retired,permanent,9226.52,208961.78,120,691,0,0,0,0.3981,5.5629,1,13396.99
41,81206.94,3086.84,employed,temporary,26320.38,145595.26,36,532,1,1,0,0.521,1.7929,0,2341.18
23,38751.34,969.48,employed,temporary,11671.63,117068.31,36,716,1,1,0,0.3605,3.021,1,45408.82
50,20897.0,681.88,retired,permanent,2057.62,54720.62,120,565,3,0,0,0.4113,2.6186,0,357.01
37,65589.35,1430.03,employed,permanent,6773.94,170553.53,36,489,3,1,1,0.2823,2.6003,0,7525.24
57,70151.33,1904.72,employed,temporary,27158.04,286747.78,24,482,2,0,0,0.4032,4.0876,0,3764.22
43,45084.24,1037.7,self_employed,contract,16003.19,122174.54,12,656,3,1,2,0.3472,2.7099,1,37199.91
42,75987.11,2442.5,employed,contract,9675.81,295575.93,84,438,0,1,2,0.4112,3.8898,0,1663.6
41,41911.74,1903.71,retired,contract,13815.02,109076.83,24,846,1,1,0,0.611,2.6025,1,15842.64
21,85780.91,2732.67,employed,permanent,5549.63,189679.18,84,804,0,0,0,0.3952,2.2112,1,80908.55
50,44292.48,1997.13,employed,freelance,3487.43,108158.89,60,781,0,0,0,0.5568,2.4419,1,19931.62
30,76325.58,3051.59,employed,permanent,5531.96,375572.52,60,651,2,1,0,0.4943,4.9207,1,22897.67
47,32946.09,1176.0,self_employed,permanent,1156.02,125385.59,48,641,3,1,1,0.4354,3.8058,1,6895.75
65,66091.08,1833.54,employed,contract,22594.64,387094.63,84,372,0,1,0,0.4013,5.857,1,11741.74
51,77430.04,3695.7,self_employed,freelance,17926.82,393314.35,12,462,0,0,0,0.6191,5.0796,0,954.39
24,32370.25,725.55,retired,temporary,3352.99,102671.74,84,522,2,1,1,0.2897,3.1718,0,1719.47
57,31425.14,1286.13,part_time,permanent,10667.64,57604.48,84,484,0,0,0,0.559,1.8331,1,1414.13
29,35240.39,1372.71,employed,permanent,11314.23,148238.7,36,394,2,1,1,0.5316,4.2065,0,946.38
59,63609.87,2143.46,employed,permanent,2568.61,286025.16,12,608,3,1,1,0.4124,4.4966,1,20060.01
65,45629.59,1270.45,self_employed,freelance,11756.73,139305.67,120,447,1,1,0,0.3856,3.053,0,3361.53
43,29100.47,971.82,part_time,permanent,8402.28,51349.87,84,618,4,0,1,0.4585,1.7646,0,362.95
54,12990.55,601.32,part_time,contract,3719.6,46308.85,84,478,0,0,0,0.6127,3.5648,0,71.09
63,80735.51,3652.39,employed,permanent,23353.32,153079.44,84,590,0,0,1,0.6007,1.8961,1,6055.16
67,10057.11,485.66,unemployed,contract,681.7,57023.72,48,796,3,1,0,0.593,5.67,0,129.58
42,80807.63,2408.93,employed,freelance,10184.56,319906.37,120,600,4,0,1,0.3829,3.9589,0,5117.45
36,43391.27,1393.9,employed,permanent,14651.99,91365.54,36,460,5,1,0,0.453,2.1056,1,3905.21
20,69672.36,1489.56,employed,permanent,25037.23,117503.74,24,360,0,0,0,0.3284,1.6865,1,17933.67
50,35790.2,1729.96,employed,contract,3996.89,158979.28,36,371,2,0,0,0.6024,4.442,0,1108.86
50,81637.94,2485.1,employed,temporary,751.71,358624.29,84,736,0,0,0,0.3671,4.3929,1,75947.78
61,74763.64,2438.9,employed,temporary,25711.72,282922.61,84,781,2,1,0,0.4602,3.7842,1,40372.37
61,75459.6,3570.07,self_employed,temporary,11382.08,292681.8,120,414,2,1,1,0.5979,3.8787,0,2943.85
53,75182.53,2721.04,employed,permanent,9907.96,287293.46,60,505,3,0,0,0.4607,3.8213,0,1443.99
28,33960.79,1268.33,self_employed,contract,4713.75,84242.08,24,633,1,0,3,0.4759,2.4806,0,1759.88
41,64076.07,1664.28,employed,permanent,10654.48,362400.11,84,605,3,1,0,0.3449,5.6558,1,35777.51
32,51020.21,1804.97,employed,freelance,7719.7,160000.99,120,831,4,0,1,0.4548,3.136,1,22959.09
44,88494.07,4213.59,employed,permanent,20050.31,54140.98,36,434,1,0,0,0.6167,0.6118,0,2800.12
67,82141.49,3049.85,employed,contract,2593.71,198452.8,120,450,1,1,0,0.4519,2.416,0,3442.72
37,94661.19,2676.47,self_employed,permanent,36786.86,115160.47,24,847,1,1,0,0.417,1.2166,1,76368.86
31,86356.12,1877.62,employed,permanent,32347.31,215770.34,60,439,1,0,0,0.3358,2.4986,1,21269.51
59,57950.11,1775.72,self_employed,permanent,21659.59,222843.88,60,706,3,0,0,0.4425,3.8454,1,20992.43
36,84548.39,3173.43,employed,contract,29736.6,52813.54,12,789,0,0,0,0.5207,0.6247,1,38046.78
34,55897.63,1234.01,self_employed,temporary,14764.27,295480.63,84,504,1,1,0,0.3177,5.2861,0,5808.29
61,8793.56,339.6,unemployed,freelance,777.73,33914.12,120,594,1,0,1,0.4811,3.8567,0,132.89
34,75502.93,2725.62,employed,permanent,1494.46,160409.4,60,483,0,0,0,0.4372,2.1245,1,7112.38
34,36009.24,1573.01,employed,temporary,1430.59,79639.06,60,317,1,1,3,0.5321,2.2116,0,722.99
58,54858.28,1189.1,employed,contract,7109.47,167930.79,60,682,1,1,0,0.286,3.0612,1,70438.03
32,26846.1,1170.71,self_employed,permanent,5410.92,50054.69,84,841,2,1,2,0.5636,1.8645,0,3872.21
36,89840.06,3236.54,employed,permanent,35693.57,47065.46,120,807,1,0,0,0.5118,0.5239,1,40428.03
51,36608.69,1158.32,self_employed,permanent,6376.41,23651.63,48,491,4,1,2,0.4145,0.6461,0,1141.09
28,76567.04,3751.05,self_employed,permanent,16068.24,188934.81,120,497,1,1,0,0.6299,2.4676,0,1507.3
59,30182.79,769.77,part_time,permanent,8392.71,35712.86,120,541,2,0,1,0.3617,1.1832,0,1552.61
39,44120.04,1615.76,self_employed,temporary,3189.6,27486.79,120,390,0,0,0,0.4539,0.623,1,2978.1
45,71080.0,2146.28,self_employed,permanent,26522.14,371462.73,60,301,2,0,0,0.437,5.226,0,2220.31
46,68408.58,2477.65,employed,contract,14476.2,137347.68,120,764,1,0,0,0.4769,2.0078,1,30783.86
40,15684.71,579.41,part_time,freelance,1733.2,51244.68,12,584,1,0,0,0.4654,3.2672,0,141.43
37,9342.67,219.01,unemployed,temporary,3494.57,13890.21,24,303,1,0,0,0.3561,1.4867,0,177.0
32,51463.51,2064.53,employed,temporary,12875.15,38957.23,48,537,1,0,3,0.5314,0.757,0,558.81
35,25807.85,1015.26,retired,permanent,4993.2,118632.61,24,738,1,1,1,0.5108,4.5968,0,1290.69
28,65705.88,2843.5,employed,contract,15247.86,78010.14,24,689,0,1,0,0.5657,1.1873,1,19711.76
31,33181.6,779.02,retired,permanent,9931.95,21284.1,120,628,0,0,0,0.3416,0.6414,1,11037.53
63,52050.58,1535.67,retired,temporary,3217.52,194136.53,120,540,4,0,0,0.3664,3.7298,0,3579.13
57,83403.45,3319.03,employed,freelance,28851.94,47879.56,12,794,1,1,0,0.5467,0.5741,1,45037.86
38,5800.21,143.97,unemployed,temporary,2226.14,16818.13,120,360,2,0,0,0.3746,2.8996,0,240.92
26,54759.51,2223.05,employed,contract,12419.45,114370.62,48,361,1,1,0,0.5325,2.0886,0,2161.34
54,52903.49,1193.24,employed,permanent,14437.8,119392.54,84,751,3,1,0,0.3252,2.2568,1,99873.32
67,49716.0,1521.42,employed,permanent,17098.99,25924.15,36,576,2,0,0,0.436,0.5214,0,1524.99
37,6534.57,297.51,unemployed,contract,979.69,37926.01,60,458,1,0,0,0.5763,5.8039,0,117.59
35,79273.82,3441.82,employed,permanent,31482.23,265035.93,24,538,2,0,1,0.6004,3.3433,0,2266.69
58,52091.61,2064.85,employed,contract,14179.36,190072.74,24,342,2,1,0,0.5301,3.6488,0,1147.78
23,2281.13,105.44,unemployed,permanent,386.88,9497.88,12,712,0,1,0,0.5886,4.1637,1,500.0
44,61151.61,2539.04,employed,contract,16568.12,298809.38,84,738,2,1,0,0.5524,4.8864,1,25683.68
51,38796.89,1395.98,employed,permanent,8095.83,149115.85,12,613,3,0,0,0.4735,3.8435,1,5819.53
59,73570.35,3635.0,employed,temporary,3285.4,345198.67,12,451,0,1,0,0.6018,4.6921,0,2487.91
32,63509.7,2610.25,employed,temporary,20218.07,188499.59,48,379,1,1,0,0.5569,2.968,0,1418.05
64,62300.61,2390.67,employed,permanent,14064.38,158368.98,120,436,3,0,0,0.5056,2.542,0,1213.68
36,51524.5,1687.88,employed,permanent,16402.22,259025.85,84,749,4,1,0,0.4568,5.0272,1,21640.29
68,32807.49,1546.99,part_time,permanent,2032.91,172541.41,120,685,2,1,1,0.5782,5.2592,0,2927.71
56,1085.84,31.99,unemployed,permanent,233.83,1365.92,120,682,1,0,0,0.3966,1.2579,1,500.0
25,82840.32,1748.12,employed,permanent,25402.96,288667.95,60,464,2,1,0,0.3146,3.4846,1,27645.47
38,55718.79,1480.54,employed,permanent,22026.85,237363.9,48,601,0,1,0,0.3979,4.26,1,20480.0
32,83434.29,2004.73,employed,temporary,29515.62,80079.65,12,347,1,0,0,0.3591,0.9598,0,5071.61
45,94232.34,2839.91,self_employed,permanent,32579.88,500000.0,120,426,2,1,0,0.4308,5.306,1,10563.82
33,40729.39,1829.62,employed,freelance,4031.56,136875.34,12,667,0,1,0,0.5589,3.3606,1,12218.82
50,80734.5,3216.16,employed,temporary,27061.71,326976.0,84,331,2,1,0,0.5451,4.05,0,1048.45
23,43240.54,1113.96,retired,permanent,2927.93,64010.49,84,806,2,1,0,0.3227,1.4803,1,57959.1
58,36776.61,1612.31,employed,permanent,2914.29,71875.87,120,376,0,1,1,0.5419,1.9544,0,549.32
27,42353.65,1505.24,employed,contract,1865.54,49363.46,24,500,2,0,0,0.4353,1.1655,1,4110.42
44,41518.24,1485.83,retired,permanent,14242.36,81043.31,48,367,1,1,0,0.4981,1.952,1,2615.65
32,87947.05,2761.09,self_employed,temporary,3808.27,282150.16,120,327,1,0,0,0.3854,3.2082,1,13606.29
51,76065.83,3502.93,employed,temporary,4202.23,386791.92,48,699,1,1,2,0.5637,5.085,0,9744.01
57,93423.31,2813.71,self_employed,permanent,9188.64,320953.8,84,356,3,1,0,0.3811,3.4355,1,17995.01
57,71273.6,1680.57,employed,contract,16326.28,131467.7,60,502,1,0,0,0.3288,1.8445,1,18303.06
47,9194.87,272.75,unemployed,permanent,3237.26,6854.0,48,382,3,1,0,0.4264,0.7454,0,162.69
49,66629.71,2778.31,employed,permanent,11146.57,261244.04,84,550,0,1,1,0.5338,3.9208,0,2960.3
22,27649.28,1106.33,retired,contract,6041.77,77718.79,60,641,0,0,1,0.5239,2.8109,0,978.88
47,32984.66,868.06,part_time,temporary,2196.64,195069.51,36,722,1,1,1,0.3291,5.9139,0,7336.2
22,12418.92,299.22,part_time,freelance,1321.1,59470.23,84,738,1,1,0,0.3104,4.7887,1,11867.32
64,20430.92,819.46,part_time,temporary,1094.49,101051.24,60,713,1,1,0,0.492,4.946,1,5148.59
53,94242.68,3822.58,self_employed,contract,15452.74,53463.18,12,432,2,0,0,0.5195,0.5673,0,1945.68
35,58493.58,1843.29,employed,contract,13812.34,279474.97,36,728,2,1,0,0.4254,4.7779,1,36654.42
41,36365.89,1651.56,employed,permanent,4131.45,57108.02,120,843,1,1,0,0.5677,1.5704,1,19637.58
51,31268.19,1543.53,self_employed,contract,10581.1,116376.37,24,567,3,0,0,0.6601,3.7219,0,288.74
57,41999.58,1126.9,retired,temporary,16484.64,124353.14,24,406,0,0,0,0.4005,2.9608,0,1158.48
27,88067.55,3317.02,employed,permanent,4232.7,320902.4,24,365,3,0,2,0.4616,3.6438,0,2802.08
27,24692.86,518.29,part_time,temporary,176.41,30469.49,12,351,3,0,0,0.2533,1.2339,1,5482.56
25,36750.04,1529.93,retired,permanent,11609.73,110724.35,120,587,0,0,2,0.5628,3.0129,0,777.83
33,19321.48,636.0,part_time,contract,1473.4,13586.78,84,531,2,1,0,0.4103,0.7032,0,724.51
51,27497.55,727.87,retired,temporary,3884.27,19949.37,24,462,0,0,0,0.3459,0.7255,0,954.91
54,36154.17,1546.43,employed,freelance,5701.24,148866.95,60,540,4,1,1,0.5448,4.1176,0,655.36
29,50012.52,2224.42,employed,permanent,18336.58,286788.85,84,689,1,0,2,0.6071,5.7343,0,5206.26
22,59701.07,1437.34,employed,temporary,15733.34,285112.07,12,321,0,1,0,0.3416,4.7757,1,17021.97
31,45887.24,1010.85,employed,permanent,745.38,141349.07,48,792,2,1,0,0.2676,3.0804,1,115173.3
68,33298.06,1018.16,self_employed,temporary,197.26,26881.16,12,820,2,1,1,0.3681,0.8073,1,42690.38
50,44555.93,1741.75,retired,contract,3556.78,33310.5,120,661,2,0,0,0.4851,0.7476,1,7797.29
48,51100.95,2247.15,retired,contract,6503.56,69926.92,12,358,0,1,0,0.5532,1.3684,1,3219.36
24,113993.35,4190.41,self_employed,contract,22093.0,500000.0,48,784,2,1,0,0.4799,4.3862,1,55400.77
44,68989.93,2605.88,employed,contract,23120.99,185764.76,120,400,4,0,0,0.5203,2.6926,1,5174.24
60,37902.6,1673.87,employed,permanent,4772.96,194771.61,60,639,4,0,0,0.5551,5.1387,0,1360.53
50,75747.44,2746.45,employed,permanent,11408.69,331643.76,36,785,2,0,0,0.4652,4.3783,1,34086.35
40,41055.24,1587.14,employed,temporary,5408.42,157235.72,48,315,3,1,1,0.4903,3.8299,0,1315.3
39,88626.07,3180.76,self_employed,permanent,317.82,500000.0,12,797,5,1,0,0.4314,5.6417,1,59095.15
58,77865.12,3621.77,employed,permanent,29750.75,137608.2,24,420,0,1,0,0.6346,1.7673,0,1914.32
41,74922.56,2075.55,employed,temporary,4165.57,224909.52,48,513,1,1,0,0.3436,3.0019,1,21092.2
23,87353.61,2492.47,employed,permanent,10051.52,459128.5,48,629,0,0,1,0.3654,5.256,0,13241.68
32,95123.9,2336.77,self_employed,permanent,4919.93,336233.23,36,383,1,0,0,0.3051,3.5347,0,12051.86
64,73126.54,3271.28,employed,contract,14348.69,135682.51,120,480,4,1,0,0.5761,1.8554,1,6581.39
61,49395.87,1622.33,employed,permanent,18418.06,81455.78,12,685,5,1,1,0.4687,1.649,1,14818.76
69,85862.28,2660.03,employed,permanent,3458.56,398473.58,24,622,4,1,0,0.3798,4.6408,1,37154.33
68,16129.51,797.7,part_time,permanent,2844.58,9199.29,24,747,0,1,0,0.6287,0.5703,1,4064.64
39,84769.31,4057.49,employed,contract,758.68,468609.53,36,372,3,0,0,0.5762,5.5281,0,2176.86
32,54702.94,2690.45,self_employed,freelance,16868.16,32892.82,84,554,3,1,0,0.6519,0.6013,1,4430.94
36,1561.96,39.02,unemployed,temporary,400.63,6201.67,24,589,2,0,0,0.3511,3.9704,0,119.62
55,103534.89,4848.35,self_employed,permanent,28977.29,396136.27,60,799,2,1,2,0.6179,3.8261,0,6098.5
52,12057.4,366.79,part_time,freelance,2278.06,44386.44,48,301,4,1,3,0.4028,3.6813,0,203.25
20,80764.86,1712.42,employed,temporary,29321.94,251088.81,48,682,5,0,1,0.327,3.1089,1,69861.6
34,49427.15,1593.84,employed,contract,8097.3,256446.19,24,411,0,1,0,0.4197,5.1884,1,7144.2
32,83659.67,2985.39,employed,contract,17203.28,345207.47,24,503,0,1,0,0.4693,4.1263,1,7529.37
36,90690.52,2175.64,self_employed,permanent,25222.46,435336.49,24,325,4,0,1,0.3435,4.8002,0,1931.66
43,71640.08,2615.98,employed,permanent,14917.2,81337.99,48,407,1,1,0,0.4798,1.1354,1,6447.61
27,55092.58,2464.53,employed,permanent,4172.4,42666.04,24,573,0,1,2,0.552,0.7744,0,2046.83
69,30643.28,975.93,self_employed,permanent,3886.43,20129.78,60,841,1,0,0,0.4075,0.6569,1,22959.48
46,103856.94,3231.9,self_employed,contract,3834.17,136014.47,60,316,1,0,0,0.3808,1.3096,0,4479.5
64,44399.71,1363.75,employed,freelance,7683.17,185082.12,48,763,1,0,0,0.4032,4.1685,1,38681.03
42,60364.57,2882.83,self_employed,contract,14714.28,194200.04,84,597,3,1,3,0.6218,3.2171,0,1843.69
65,82033.7,1825.7,self_employed,permanent,3889.38,380422.05,12,695,2,1,1,0.2765,4.6374,1,99006.47
27,61523.96,2080.42,employed,permanent,15518.49,95640.03,120,326,1,0,0,0.4562,1.5545,1,4614.3
27,45926.33,1311.23,employed,permanent,16402.54,115656.13,12,482,5,1,0,0.414,2.5183,0,2068.25
45,1687.4,79.14,unemployed,permanent,227.95,9089.58,12,815,3,1,0,0.5898,5.3867,0,140.34
66,36708.4,867.6,self_employed,permanent,3260.19,207271.41,60,748,3,1,0,0.3014,5.6464,1,55114.58
32,82465.43,2707.65,employed,temporary,29456.85,459292.07,120,631,2,1,1,0.4654,5.5695,0,5493.22
58,36735.78,1201.22,employed,permanent,10167.66,183703.8,36,755,3,0,0,0.4477,5.0007,1,17291.53
56,117816.35,5507.31,self_employed,freelance,4966.9,500000.0,120,719,1,1,2,0.5694,4.2439,0,7144.5
68,16566.16,449.25,part_time,permanent,2704.34,91531.82,12,539,1,1,0,0.3581,5.5252,1,2538.8
47,35480.62,1406.55,self_employed,contract,9566.85,157108.14,36,811,3,1,1,0.5296,4.428,0,8384.2
44,66733.44,1651.89,employed,temporary,15332.24,383493.68,48,589,2,1,1,0.343,5.7466,0,6686.47
35,39399.23,1917.07,employed,permanent,9748.11,25071.14,120,738,1,0,2,0.6334,0.6363,0,3391.01
21,40290.77,1536.27,retired,contract,9140.13,224380.57,60,822,3,0,0,0.5029,5.569,1,12691.59
37,81784.47,3197.7,employed,contract,26107.61,290872.43,84,558,1,1,1,0.533,3.5566,0,2925.28
36,13101.65,438.71,part_time,temporary,1679.25,14606.87,12,567,1,0,1,0.4275,1.1149,0,303.79
49,30396.98,936.73,part_time,temporary,8614.05,51128.08,60,412,0,1,0,0.4265,1.682,0,1118.53
58,56696.26,1532.86,employed,permanent,22476.2,294076.47,48,704,2,0,0,0.4037,5.1869,1,38218.95
32,15668.28,602.44,part_time,temporary,2443.99,51449.04,60,701,1,1,2,0.4926,3.2836,0,880.0
51,44685.31,2175.04,employed,freelance,14139.3,263888.99,24,535,1,1,0,0.6474,5.9055,0,1693.8
69,51994.29,1628.84,retired,permanent,5118.51,59607.35,12,305,0,1,2,0.3956,1.1464,0,1377.74
48,41083.32,1914.16,employed,permanent,4632.5,113750.22,60,413,0,1,0,0.5817,2.7688,0,1526.32
65,82673.05,2081.1,employed,freelance,30915.22,192240.42,84,664,0,1,0,0.3769,2.3253,1,61062.31
49,76703.24,3692.26,self_employed,permanent,795.82,256092.55,60,620,3,0,0,0.5797,3.3387,1,10354.94
